ID_FECHA,IMPORTE
2017-12-31 00:00:00,701637.66
2018-01-01 00:00:00,792750.74
2018-01-02 00:00:00,1054057.24
2018-01-03 00:00:00,983692.1
2018-01-04 00:00:00,1212793.49
2018-01-05 00:00:00,1032485.41
2018-01-06 00:00:00,987541.12
2018-01-07 00:00:00,1010129.31
2018-01-08 00:00:00,887732.96
2018-01-09 00:00:00,865910.06
2018-01-10 00:00:00,1158008.98
2018-01-11 00:00:00,1118236.72
2018-01-12 00:00:00,956079.7
2018-01-13 00:00:00,949562.4
2018-01-14 00:00:00,857553.02
2018-01-15 00:00:00,847049.59
2018-01-16 00:00:00,783832.81
2018-01-17 00:00:00,1044216.32
2018-01-18 00:00:00,949745.7
2018-01-19 00:00:00,858524.47
2018-01-20 00:00:00,938649.47
2018-01-21 00:00:00,881601.44
2018-01-22 00:00:00,729718.68
2018-01-23 00:00:00,772936.3
2018-01-24 00:00:00,850063.3
2018-01-25 00:00:00,866102.72
2018-01-26 00:00:00,932965.85
2018-01-27 00:00:00,796559.36
2018-01-28 00:00:00,837563.1
2018-01-29 00:00:00,700162.92
2018-01-30 00:00:00,778197.26
2018-01-31 00:00:00,873223.98
2018-02-01 00:00:00,803446.89
2018-02-02 00:00:00,740696.66
2018-02-03 00:00:00,790558.38
2018-02-04 00:00:00,809815.88
2018-02-05 00:00:00,692022.44
2018-02-06 00:00:00,702355.64
2018-02-07 00:00:00,723919.74
2018-02-08 00:00:00,751663.11
2018-02-09 00:00:00,623812.07
2018-02-10 00:00:00,736876.64
2018-02-11 00:00:00,753606.18
2018-02-12 00:00:00,670951.46
2018-02-13 00:00:00,662044.16
2018-02-14 00:00:00,633745.95
2018-02-15 00:00:00,686480.89
2018-02-16 00:00:00,600104.97
2018-02-17 00:00:00,603184.29
2018-02-18 00:00:00,751148.67
2018-02-19 00:00:00,676078.38
2018-02-20 00:00:00,747837.51
2018-02-21 00:00:00,725453.74
2018-02-22 00:00:00,757764.12
2018-02-23 00:00:00,738827.27
2018-02-24 00:00:00,735832.4
2018-02-25 00:00:00,858470.65
2018-02-26 00:00:00,781216.88
2018-02-27 00:00:00,821463.35
2018-02-28 00:00:00,1123680.53
2018-03-01 00:00:00,1105922.42
2018-03-02 00:00:00,860785.88
2018-03-03 00:00:00,847150.24
2018-03-04 00:00:00,903603.14
2018-03-05 00:00:00,884107.35
2018-03-06 00:00:00,844034.89
2018-03-07 00:00:00,778356.19
2018-03-08 00:00:00,759495.01
2018-03-09 00:00:00,700286.33
